November 6, 2018 General Election

Report generated on: Tuesday, November 20, 2018 at 03:51:18 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOHN H. COX	GAVIN NEWSOM	Under Vote	Over Vote
Pct 7506	VBM	7506	1	999	473	47.35	274	171	27	0
Pct 7507	Election Day	7507	1	955	210	21.99	122	81	6	0
Pct 7507	VBM	7507	1	955	344	36.02	220	110	16	0
Pct 7508	Election Day	7508	1	727	154	21.18	85	62	8	0
Pct 7508	VBM	7508	1	727	427	58.73	224	177	22	0
Pct 7509/7511	Election Day	7509	1	932	235	25.21	144	77	11	0
Pct 7509/7511	VBM	7509	1	932	470	50.43	261	179	29	0
Pct 7512	Election Day	7512	1	612	149	24.35	68	68	11	1
Pct 7512	VBM	7512	1	612	283	46.24	150	117	15	1
Pct 7513	Election Day	7513	1	818	225	27.51	142	69	14	0
Pct 7513	VBM	7513	1	818	315	38.51	183	115	17	0
Pct 7514	Election Day	7514	1	874	140	16.02	77	52	10	1
Pct 7514	VBM	7514	1	874	305	34.90	154	124	23	1
Pct 7515	Election Day	7515	1	869	211	24.28	127	75	7	0
Pct 7515	VBM	7515	1	869	389	44.76	212	155	22	1
Pct 7516	Election Day	7516	1	922	172	18.66	94	68	8	0
Pct 7516	VBM	7516	1	922	538	58.35	292	210	35	1
Pct 7517	Election Day	7517	1	863	289	33.49	179	95	14	0
Pct 7517	VBM	7517	1	863	410	47.51	254	131	24	1
Pct 7518	Election Day	7518	1	950	309	32.53	186	110	11	0
Pct 7518	VBM	7518	1	950	480	50.53	303	149	27	0
Pct 7519	Election Day	7519	1	737	224	30.39	135	82	7	0
Pct 7519	VBM	7519	1	737	355	48.17	216	115	23	2
Pct 7521	Election Day	7521	1	812	291	35.84	176	92	17	0
Pct 7521	VBM	7521	1	812	354	43.60	196	140	18	1
Pct 7522	Election Day	7522	1	764	207	27.09	145	59	3	0
Pct 7522	VBM	7522	1	764	397	51.96	230	142	24	0
Pct 7523	Election Day	7523	1	747	275	36.81	171	86	18	0
Pct 7523	VBM	7523	1	747	359	48.06	225	118	14	1
Pct 7524	Election Day	7524	1	615	181	29.43	104	70	6	0
Pct 7524	VBM	7524	1	615	262	42.60	144	105	11	1
Pct 7525	Election Day	7525	1	800	205	25.62	123	73	7	0
Pct 7525	VBM	7525	1	800	341	42.62	190	129	21	1
Pct 7526	Election Day	7526	1	1011	291	28.78	170	104	18	0
Pct 7526	VBM	7526	1	1011	552	54.60	312	208	31	0
Pct 7527/7528	Election Day	7527	1	725	208	28.69	123	73	12	0
Pct 7527/7528	VBM	7527	1	725	339	46.76	203	124	11	1
Pct 7529	Election Day	7529	1	948	294	31.01	177	99	16	0
Pct 7529	VBM	7529	1	948	486	51.27	287	179	21	0
Pct 7531	Election Day	7531	1	865	225	26.01	149	66	10	0
Pct 7531	VBM	7531	1	865	442	51.10	266	159	17	0
Pct 7532	Election Day	7532	1	852	246	28.87	153	74	18	0
Pct 7532	VBM	7532	1	852	398	46.71	209	174	14	0
Pct 7533	Election Day	7533	1	1015	354	34.88	223	120	10	0
Pct 7533	VBM	7533	1	1015	490	48.28	280	190	20	0
Pct 7534	Election Day	7534	1	936	322	34.40	210	95	17	1
Pct 7534	VBM	7534	1	936	415	44.34	249	148	18	0
Pct 7535	Election Day	7535	1	767	261	34.03	183	65	10	0
Pct 7535	VBM	7535	1	767	387	50.46	243	124	19	1
Pct 7536	Election Day	7536	1	863	291	33.72	185	87	18	0
Pct 7536	VBM	7536	1	863	421	48.78	245	157	20	0
Pct 7537	Election Day	7537	1	752	240	31.91	144	77	20	0
Pct 7537	VBM	7537	1	752	363	48.27	216	132	14	0
Pct 7538	Election Day	7538	1	771	246	31.91	153	81	9	1
Pct 7538	VBM	7538	1	771	400	51.88	235	147	18	0
Pct 7539	Election Day	7539	1	922	330	35.79	224	89	18	0
Pct 7539	VBM	7539	1	922	428	46.42	258	143	27	0
Pct 7541	Election Day	7541	1	805	245	30.43	160	74	13	0
Pct 7541	VBM	7541	1	805	400	49.69	253	132	14	1
Pct 7542	Election Day	7542	1	821	270	32.89	174	82	15	0
Pct 7542	VBM	7542	1	821	389	47.38	259	117	12	1
Pct 7543	Election Day	7543	1	909	215	23.65	134	66	17	0
Pct 7543	VBM	7543	1	909	467	51.38	271	175	19	0
Pct 7544	Election Day	7544	1	898	256	28.51	152	88	18	0
Pct 7544	VBM	7544	1	898	479	53.34	281	176	18	1
Pct 7545	Election Day	7545	1	918	273	29.74	182	78	15	0
Pct 7545	VBM	7545	1	918	480	52.29	288	171	23	0
Pct 7546	Election Day	7546	1	982	304	30.96	195	90	19	0
Pct 7546	VBM	7546	1	982	517	52.65	294	208	15	1
Pct 7547	Election Day	7547	1	1029	314	30.52	207	93	13	0
Pct 7547	VBM	7547	1	1029	505	49.08	316	165	20	2
Pct 7548	Election Day	7548	1	1073	317	29.54	193	110	14	0
Pct 7548	VBM	7548	1	1073	512	47.72	288	202	21	0
Pct 7549	Election Day	7549	1	811	215	26.51	130	70	14	0
Pct 7549	VBM	7549	1	811	431	53.14	231	186	18	0
Pct 7551	Election Day	7551	1	741	239	32.25	148	82	9	0
Pct 7551	VBM	7551	1	741	394	53.17	233	141	20	0
Pct 7552	Election Day	7552	1	727	241	33.15	137	91	11	0
Pct 7552	VBM	7552	1	727	360	49.52	193	155	12	1
Pct 7553 MB	Election Day	7553	1	180	6	3.33	2	3	0	0
Pct 7553 MB	VBM	7553	1	180	126	70.00	54	64	6	0
Pct 7554	Election Day	7554	1	808	247	30.57	129	103	14	0
Pct 7554	VBM	7554	1	808	442	54.70	197	218	24	0
Pct 7555	Election Day	7555	1	886	289	32.62	156	118	16	0
Pct 7555	VBM	7555	1	886	459	51.81	217	220	23	0
Pct 7556/7557	Election Day	7556	1	969	275	28.38	132	130	13	0
Pct 7556/7557	VBM	7556	1	969	573	59.13	256	294	23	0
Pct 7601	Election Day	7601	1	767	190	24.77	117	58	14	0
Pct 7601	VBM	7601	1	767	290	37.81	196	79	14	0
Pct 7602	Election Day	7602	1	901	210	23.31	137	58	15	0
Pct 7602	VBM	7602	1	901	379	42.06	246	114	17	1
Pct 7603	Election Day	7603	1	830	249	30.00	181	54	15	0
Pct 7603	VBM	7603	1	830	376	45.30	251	115	12	0
Pct 7604	Election Day	7604	1	954	265	27.78	176	76	12	0
Pct 7604	VBM	7604	1	954	352	36.90	230	106	14	0
Pct 7605	Election Day	7605	1	648	120	18.52	74	36	10	0
Pct 7605	VBM	7605	1	648	203	31.33	134	57	12	1
Pct 7606	Election Day	7606	1	924	204	22.08	123	61	18	0
Pct 7606	VBM	7606	1	924	330	35.71	215	100	14	1
Pct 7607	Election Day	7607	1	960	215	22.40	133	67	14	0
Pct 7607	VBM	7607	1	960	407	42.40	262	126	17	0
Pct 7608	Election Day	7608	1	392	70	17.86	38	22	9	0
Pct 7608	VBM	7608	1	392	136	34.69	83	42	11	0
Pct 7609	Election Day	7609	1	926	120	12.96	75	36	10	0
Pct 7609	VBM	7609	1	926	352	38.01	222	84	42	0
Pct 7611	Election Day	7611	1	755	126	16.69	80	34	10	1
Pct 7611	VBM	7611	1	755	269	35.63	158	74	36	0
Pct 7612	Election Day	7612	1	583	97	16.64	58	28	7	2
Pct 7612	VBM	7612	1	583	265	45.45	152	94	19	0
Pct 7613	Election Day	7613	1	908	202	22.25	129	58	12	0
Pct 7613	VBM	7613	1	908	340	37.44	223	103	14	0
Pct 7614	Election Day	7614	1	1029	223	21.67	140	63	16	0
Pct 7614	VBM	7614	1	1029	375	36.44	233	125	16	0
Pct 7615	Election Day	7615	1	762	162	21.26	87	56	17	0
Pct 7615	VBM	7615	1	762	237	31.10	147	68	22	0
Pct 7616	Election Day	7616	1	1203	322	26.77	176	116	25	0
Pct 7616	VBM	7616	1	1203	686	57.02	385	268	32	1
Pct 7617	Election Day	7617	1	768	102	13.28	57	31	13	0
Pct 7617	VBM	7617	1	768	261	33.98	156	83	23	0
Pct 7618	Election Day	7618	1	862	168	19.49	112	46	12	0
Pct 7618	VBM	7618	1	862	407	47.22	245	138	21	0
Pct 7619	Election Day	7619	1	1063	219	20.60	141	73	6	0
Pct 7619	VBM	7619	1	1063	563	52.96	338	200	27	0
Pct 7621	Election Day	7621	1	1320	287	21.74	181	91	16	0
Pct 7621	VBM	7621	1	1320	668	50.61	408	220	37	1
Pct 7622	Election Day	7622	1	988	170	17.21	100	58	13	0
Pct 7622	VBM	7622	1	988	301	30.47	166	116	16	1
Pct 7623	Election Day	7623	1	746	182	24.40	122	49	10	0
Pct 7623	VBM	7623	1	746	297	39.81	186	96	13	1
Pct 7624	Election Day	7624	1	859	142	16.53	95	44	6	1
Pct 7624	VBM	7624	1	859	290	33.76	176	95	18	0
Pct 7625	Election Day	7625	1	822	66	8.03	34	23	8	0
Pct 7625	VBM	7625	1	822	475	57.79	259	145	71	0
Pct 7626	Election Day	7626	1	1114	224	20.11	118	94	12	0
Pct 7626	VBM	7626	1	1114	612	54.94	288	281	44	0
Pct 7627	Election Day	7627	1	1187	266	22.41	141	111	15	0
Pct 7627	VBM	7627	1	1187	582	49.03	257	304	19	0
Pct 7628	Election Day	7628	1	960	239	24.90	154	78	6	0
Pct 7628	VBM	7628	1	960	428	44.58	276	129	23	0
Pct 7629	Election Day	7629	1	809	208	25.71	138	58	8	1
Pct 7629	VBM	7629	1	809	343	42.40	190	142	11	0
Pct 7631	Election Day	7631	1	1155	266	23.03	157	90	17	0
Pct 7631	VBM	7631	1	1155	576	49.87	314	235	27	0
Pct 7632	Election Day	7632	1	1124	288	25.62	167	106	12	0
Pct 7632	VBM	7632	1	1124	561	49.91	354	189	18	0
Pct 7633	Election Day	7633	1	741	137	18.49	86	41	10	0
Pct 7633	VBM	7633	1	741	392	52.90	205	157	26	1
Pct 7634	Election Day	7634	1	900	194	21.56	123	62	10	0
Pct 7634	VBM	7634	1	900	421	46.78	220	170	31	0
Pct 7635	Election Day	7635	1	840	157	18.69	100	50	7	0
Pct 7635	VBM	7635	1	840	382	45.48	202	157	21	0
Pct 7636	Election Day	7636	1	938	246	26.23	139	91	15	0
Pct 7636	VBM	7636	1	938	465	49.57	218	224	21	1
Pct 7637	Election Day	7637	1	809	193	23.86	96	89	10	0
Pct 7637	VBM	7637	1	809	404	49.94	190	191	23	1
Pct 7638	Election Day	7638	1	1467	294	20.04	138	129	27	0
Pct 7638	VBM	7638	1	1467	871	59.37	383	440	43	0
Pct 7639	Election Day	7639	1	1011	241	23.84	124	104	13	2
Pct 7639	VBM	7639	1	1011	559	55.29	250	267	41	1
Pct 7641	Election Day	7641	1	972	204	20.99	95	99	9	1
Pct 7641	VBM	7641	1	972	549	56.48	271	245	32	1
Pct 7642	Election Day	7642	1	937	152	16.22	85	55	12	0
Pct 7642	VBM	7642	1	937	394	42.05	178	171	45	1
Pct 7643	Election Day	7643	1	920	168	18.26	86	69	13	0
Pct 7643	VBM	7643	1	920	507	55.11	265	210	30	1
Pct 7644	Election Day	7644	1	1175	329	28.00	187	127	13	0
Pct 7644	VBM	7644	1	1175	554	47.15	310	216	26	0
Pct 7645	Election Day	7645	1	640	120	18.75	68	44	9	0
Pct 7645	VBM	7645	1	640	377	58.91	157	192	28	0
Pct 7646	Election Day	7646	1	1100	262	23.82	150	98	15	0
Pct 7646	VBM	7646	1	1100	591	53.73	293	272	22	0
Pct 7647	Election Day	7647	1	1075	205	19.07	134	60	11	0
Pct 7647	VBM	7647	1	1075	283	26.33	169	100	14	0
Pct 7648 MB	Election Day	7648	1	1	1	100.00	0	0	0	0
Pct 7648 MB	VBM	7648	1	1	0	0.00	0	0	0	0
Pct 7649	Election Day	7649	1	891	175	19.64	111	51	10	0
Pct 7649	VBM	7649	1	891	395	44.33	230	148	15	0
Pct 7651	Election Day	7651	1	677	165	24.37	86	69	15	0
Pct 7651	VBM	7651	1	677	351	51.85	166	161	19	0
Pct 7652	Election Day	7652	1	628	135	21.50	81	46	8	0
Pct 7652	VBM	7652	1	628	301	47.93	153	131	13	0
Pct 7653	Election Day	7653	1	1280	299	23.36	156	129	14	0
Pct 7653	VBM	7653	1	1280	673	52.58	305	325	43	0
Pct 7701	Election Day	7701	1	1064	295	27.73	163	120	13	0
Pct 7701	VBM	7701	1	1064	597	56.11	278	286	31	1
Pct 7702	Election Day	7702	1	748	179	23.93	91	79	11	0
Pct 7702	VBM	7702	1	748	415	55.48	182	211	22	0
Pct 7703 MB	Election Day	7703	1	171	0	0.00	0	0	0	0
Pct 7703 MB	VBM	7703	1	171	79	46.20	38	28	8	1
Pct 7704	Election Day	7704	1	1008	257	25.50	110	135	11	0
Pct 7704	VBM	7704	1	1008	557	55.26	269	263	24	0
Pct 7705	Election Day	7705	1	568	149	26.23	66	80	5	0
Pct 7705	VBM	7705	1	568	335	58.98	154	163	18	0
Pct 7706	Election Day	7706	1	840	252	30.00	114	129	8	0
Pct 7706	VBM	7706	1	840	467	55.60	215	233	19	1
Pct 7707	Election Day	7707	1	857	240	28.00	112	116	10	1
Pct 7707	VBM	7707	1	857	495	57.76	243	227	26	0
Pct 7708	Election Day	7708	1	871	205	23.54	101	96	9	0
Pct 7708	VBM	7708	1	871	540	62.00	266	241	30	1
Pct 7709	Election Day	7709	1	391	102	26.09	67	33	2	0
Pct 7709	VBM	7709	1	391	222	56.78	125	85	12	0
Pct 7711	Election Day	7711	1	766	197	25.72	115	75	6	0
Pct 7711	VBM	7711	1	766	422	55.09	183	213	28	0
Pct 7712	Election Day	7712	1	529	148	27.98	81	62	6	0
Pct 7712	VBM	7712	1	529	296	55.95	167	114	16	0
Pct 7801	Election Day	7801	1	1001	263	26.27	145	112	6	0
Pct 7801	VBM	7801	1	1001	596	59.54	298	264	33	0
Pct 7802	Election Day	7802	1	788	229	29.06	132	88	9	0
Pct 7802	VBM	7802	1	788	458	58.12	237	197	25	0
Pct 7803	Election Day	7803	1	828	173	20.89	90	81	2	0
Pct 7803	VBM	7803	1	828	552	66.67	279	252	20	0
Pct 7804	Election Day	7804	1	893	257	28.78	146	97	14	0
Pct 7804	VBM	7804	1	893	533	59.69	266	233	34	0
Pct 7805	Election Day	7805	1	825	226	27.39	138	80	7	0
Pct 7805	VBM	7805	1	825	484	58.67	256	207	20	0
Pct 7806	Election Day	7806	1	716	207	28.91	133	62	9	0
Pct 7806	VBM	7806	1	716	406	56.70	207	180	19	0
Pct 7807	Election Day	7807	1	844	276	32.70	177	90	9	0
Pct 7807	VBM	7807	1	844	417	49.41	230	165	20	0
Pct 7808	Election Day	7808	1	655	211	32.21	118	83	11	0
Pct 7808	VBM	7808	1	655	333	50.84	196	115	22	0
Pct 7809	Election Day	7809	1	781	237	30.35	149	75	12	0
Pct 7809	VBM	7809	1	781	405	51.86	253	132	16	1
Pct 7811	Election Day	7811	1	783	249	31.80	154	90	5	0
Pct 7811	VBM	7811	1	783	404	51.60	264	124	17	0
Pct 7812	Election Day	7812	1	877	256	29.19	164	74	18	0
Pct 7812	VBM	7812	1	877	454	51.77	258	177	20	0
Pct 7813	Election Day	7813	1	1064	308	28.95	198	95	14	0
Pct 7813	VBM	7813	1	1064	585	54.98	353	195	33	0
Pct 7814	Election Day	7814	1	936	227	24.25	145	70	10	0
Pct 7814	VBM	7814	1	936	340	36.32	211	117	12	1
Pct 7815	Election Day	7815	1	954	238	24.95	135	87	18	0
Pct 7815	VBM	7815	1	954	573	60.06	319	218	35	0
Pct 7816	Election Day	7816	1	865	235	27.17	144	83	8	0
Pct 7816	VBM	7816	1	865	531	61.39	304	205	19	0
Pct 7817	Election Day	7817	1	823	276	33.54	179	82	13	1
Pct 7817	VBM	7817	1	823	439	53.34	265	158	15	0
Pct 7818	Election Day	7818	1	860	232	26.98	154	75	4	0
Pct 7818	VBM	7818	1	860	452	52.56	273	159	21	0
Pct 7819	Election Day	7819	1	793	191	24.09	117	68	6	0
Pct 7819	VBM	7819	1	793	420	52.96	226	173	19	0
Pct 7821	Election Day	7821	1	985	247	25.08	153	83	10	0
Pct 7821	VBM	7821	1	985	629	63.86	343	256	25	0
Pct 7822	Election Day	7822	1	908	275	30.29	170	93	11	1
Pct 7822	VBM	7822	1	908	479	52.75	300	161	18	0
Pct 7823	Election Day	7823	1	879	269	30.60	179	73	10	0
Pct 7823	VBM	7823	1	879	501	57.00	314	157	29	0
Pct 7824	Election Day	7824	1	768	246	32.03	151	90	5	0
Pct 7824	VBM	7824	1	768	383	49.87	210	147	26	0
Pct 7825	Election Day	7825	1	597	191	31.99	122	63	8	0
Pct 7825	VBM	7825	1	597	302	50.59	201	84	18	0
Pct 7826	Election Day	7826	1	684	258	37.72	152	87	18	0
Pct 7826	VBM	7826	1	684	319	46.64	194	112	14	0
Pct 7827	Election Day	7827	1	831	261	31.41	181	66	14	0
Pct 7827	VBM	7827	1	831	361	43.44	214	135	12	0
Pct 7828	Election Day	7828	1	1018	260	25.54	144	100	15	0
Pct 7828	VBM	7828	1	1018	549	53.93	309	217	24	0
Pct 7829	Election Day	7829	1	907	237	26.13	137	93	6	0
Pct 7829	VBM	7829	1	907	557	61.41	290	241	27	0
Pct 7831	Election Day	7831	1	882	233	26.42	135	85	12	0
Pct 7831	VBM	7831	1	882	544	61.68	296	218	16	0
Pct 7832	Election Day	7832	1	780	187	23.97	106	75	7	0
Pct 7832	VBM	7832	1	780	487	62.44	264	199	22	2
Pct 7833	Election Day	7833	1	747	230	30.79	149	69	12	0
Pct 7833	VBM	7833	1	747	412	55.15	240	143	29	1
Pct 7834	Election Day	7834	1	867	276	31.83	171	90	14	0
Pct 7834	VBM	7834	1	867	438	50.52	256	157	23	0
Pct 7835	Election Day	7835	1	847	209	24.68	125	74	9	1
Pct 7835	VBM	7835	1	847	505	59.62	303	180	17	0
Pct 7836	Election Day	7836	1	1023	259	25.32	159	86	13	0
Pct 7836	VBM	7836	1	1023	623	60.90	374	235	14	1
Pct 7837	Election Day	7837	1	911	259	28.43	153	97	8	0
Pct 7837	VBM	7837	1	911	509	55.87	266	209	33	0
Pct 7838	Election Day	7838	1	926	239	25.81	133	94	10	0
Pct 7838	VBM	7838	1	926	545	58.86	293	221	26	0
Pct 7839	Election Day	7839	1	842	205	24.35	110	82	12	0
Pct 7839	VBM	7839	1	842	515	61.16	267	234	20	0
Pct 7841	Election Day	7841	1	937	290	30.95	146	117	25	0
Pct 7841	VBM	7841	1	937	526	56.14	298	195	28	0
Pct 7842	Election Day	7842	1	903	283	31.34	165	108	10	0
Pct 7842	VBM	7842	1	903	434	48.06	253	168	16	0
Pct 7843	Election Day	7843	1	767	231	30.12	158	65	9	0
Pct 7843	VBM	7843	1	767	380	49.54	219	139	23	0
Pct 7844	Election Day	7844	1	663	196	29.56	136	53	7	0
Pct 7844	VBM	7844	1	663	329	49.62	198	117	14	0
Pct 7845	Election Day	7845	1	849	241	28.39	139	98	6	0
Pct 7845	VBM	7845	1	849	469	55.24	236	204	31	0
Pct 7846	Election Day	7846	1	904	259	28.65	131	107	20	0
Pct 7846	VBM	7846	1	904	509	56.31	246	237	26	0
Pct 7847	Election Day	7847	1	929	261	28.09	138	105	17	0
Pct 7847	VBM	7847	1	929	529	56.94	300	198	31	1
Pct 7848	Election Day	7848	1	834	232	27.82	133	84	15	0
Pct 7848	VBM	7848	1	834	491	58.87	255	218	19	1
Pct 7849	Election Day	7849	1	929	263	28.31	161	91	11	0
Pct 7849	VBM	7849	1	929	522	56.19	275	226	19	0
Pct 7851	Election Day	7851	1	513	136	26.51	69	61	6	0
Pct 7851	VBM	7851	1	513	298	58.09	140	139	17	0
Pct 7852	Election Day	7852	1	647	143	22.10	68	70	5	0
Pct 7852	VBM	7852	1	647	394	60.90	190	186	18	0
Pct 7853	Election Day	7853	1	850	214	25.18	120	86	7	0
Pct 7853	VBM	7853	1	850	479	56.35	233	220	17	1
Pct 7854	Election Day	7854	1	894	247	27.63	142	91	14	0
Pct 7854	VBM	7854	1	894	500	55.93	255	217	26	1
Pct 7855	Election Day	7855	1	986	299	30.32	162	117	20	0
Pct 7855	VBM	7855	1	986	521	52.84	270	224	27	1
Pct 7856	Election Day	7856	1	800	265	33.12	135	120	10	0
Pct 7856	VBM	7856	1	800	425	53.12	210	192	20	1
Pct 7857	Election Day	7857	1	933	275	29.47	162	96	14	0
Pct 7857	VBM	7857	1	933	517	55.41	290	207	21	1
Pct 7858	Election Day	7858	1	775	244	31.48	159	80	4	0
Pct 7858	VBM	7858	1	775	394	50.84	249	126	17	0
Pct 7859	Election Day	7859	1	891	249	27.95	122	115	13	0
Pct 7859	VBM	7859	1	891	513	57.58	260	223	28	0
Pct 7861	Election Day	7861	1	859	217	25.26	118	88	11	0
Pct 7861	VBM	7861	1	859	510	59.37	265	217	27	0
Pct 7862	Election Day	7862	1	866	301	34.76	166	114	19	0
Pct 7862	VBM	7862	1	866	472	54.50	234	217	19	0
Pct 7863	Election Day	7863	1	907	310	34.18	192	106	12	0
Pct 7863	VBM	7863	1	907	440	48.51	248	166	26	0
Pct 7864	Election Day	7864	1	807	232	28.75	147	73	12	0
Pct 7864	VBM	7864	1	807	426	52.79	239	175	13	2
Pct 7865	Election Day	7865	1	823	241	29.28	153	77	10	0
Pct 7865	VBM	7865	1	823	463	56.26	264	175	22	0
Pct 7866	Election Day	7866	1	836	209	25.00	96	104	9	0
Pct 7866	VBM	7866	1	836	491	58.73	236	231	22	1
Pct 7867	Election Day	7867	1	955	266	27.85	143	109	15	0
Pct 7867	VBM	7867	1	955	510	53.40	260	225	20	0
Pct 7868	Election Day	7868	1	881	242	27.47	118	115	9	0
Pct 7868	VBM	7868	1	881	449	50.96	231	199	18	0
Pct 7869	Election Day	7869	1	867	239	27.57	144	83	12	0
Pct 7869	VBM	7869	1	867	489	56.40	263	209	19	0
Pct 7871	Election Day	7871	1	900	259	28.78	142	105	11	0
Pct 7871	VBM	7871	1	900	502	55.78	246	230	23	2
Pct 7872	Election Day	7872	1	862	287	33.29	131	140	14	0
Pct 7872	VBM	7872	1	862	472	54.76	204	241	27	0
Pct 7873	Election Day	7873	1	861	257	29.85	142	106	7	0
Pct 7873	VBM	7873	1	861	501	58.19	279	201	23	0
Pct 7874	Election Day	7874	1	477	137	28.72	74	56	6	0
Pct 7874	VBM	7874	1	477	255	53.46	157	80	15	1
Pct 7875	Election Day	7875	1	623	180	28.89	102	65	12	0
Pct 7875	VBM	7875	1	623	285	45.75	162	108	15	0
Pct 7876	Election Day	7876	1	498	154	30.92	79	53	13	0
Pct 7876	VBM	7876	1	498	269	54.02	156	98	15	0
Pct 7901	Election Day	7901	1	522	135	25.86	75	54	5	0
Pct 7901	VBM	7901	1	522	198	37.93	133	60	5	0
Pct 7902	Election Day	7902	1	968	258	26.65	152	86	21	0
Pct 7902	VBM	7902	1	968	401	41.43	247	143	13	0
Pct 7903	Election Day	7903	1	840	201	23.93	117	70	14	0
Pct 7903	VBM	7903	1	840	350	41.67	200	141	8	1
Pct 7904	Election Day	7904	1	877	210	23.95	121	76	11	0
Pct 7904	VBM	7904	1	877	403	45.95	230	158	16	0
Pct 7905	Election Day	7905	1	851	253	29.73	168	73	13	0
Pct 7905	VBM	7905	1	851	409	48.06	243	143	19	0
Pct 7906	Election Day	7906	1	787	244	31.00	168	67	9	0
Pct 7906	VBM	7906	1	787	335	42.57	199	117	21	0
Pct 7907	Election Day	7907	1	950	278	29.26	184	81	12	0
Pct 7907	VBM	7907	1	950	425	44.74	272	143	13	0
Pct 7908	Election Day	7908	1	949	283	29.82	182	84	16	0
Pct 7908	VBM	7908	1	949	408	42.99	249	130	28	0
Pct 7909	Election Day	7909	1	733	251	34.24	174	68	10	0
Pct 7909	VBM	7909	1	733	303	41.34	191	98	15	0
Pct 7911	Election Day	7911	1	860	244	28.37	147	88	10	0
Pct 7911	VBM	7911	1	860	395	45.93	239	136	22	0
Pct 7912	Election Day	7912	1	1065	290	27.23	188	82	19	0
Pct 7912	VBM	7912	1	1065	463	43.47	266	172	27	0
Pct 7913	Election Day	7913	1	913	312	34.17	203	99	8	1
Pct 7913	VBM	7913	1	913	378	41.40	222	140	18	0
Pct 7914	Election Day	7914	1	883	278	31.48	189	81	8	1
Pct 7914	VBM	7914	1	883	425	48.13	260	144	17	0
Pct 7915	Election Day	7915	1	831	265	31.89	187	72	5	0
Pct 7915	VBM	7915	1	831	351	42.24	219	113	19	0
Pct 7916	Election Day	7916	1	888	283	31.87	191	69	24	0
Pct 7916	VBM	7916	1	888	421	47.41	264	141	15	1
Pct 7917	Election Day	7917	1	1015	312	30.74	220	83	8	0
Pct 7917	VBM	7917	1	1015	428	42.17	262	149	15	1
Pct 7918	Election Day	7918	1	836	253	30.26	167	76	10	0
Pct 7918	VBM	7918	1	836	379	45.33	246	119	14	0
Pct 7919	Election Day	7919	1	895	308	34.41	202	93	13	0
Pct 7919	VBM	7919	1	895	376	42.01	244	112	19	2
Pct 7921	Election Day	7921	1	917	231	25.19	142	77	11	0
Pct 7921	VBM	7921	1	917	366	39.91	200	156	10	1
Pct 7922	Election Day	7922	1	831	250	30.08	170	71	10	0
Pct 7922	VBM	7922	1	831	383	46.09	245	126	13	0
Pct 7923	Election Day	7923	1	885	262	29.60	184	69	9	0
Pct 7923	VBM	7923	1	885	403	45.54	255	130	19	0
Pct 7924	Election Day	7924	1	842	238	28.27	161	67	10	0
Pct 7924	VBM	7924	1	842	382	45.37	239	133	8	0
Pct 7925	Election Day	7925	1	567	156	27.51	107	45	4	0
Pct 7925	VBM	7925	1	567	293	51.68	177	100	14	1
Pct 7926	Election Day	7926	1	795	229	28.81	135	87	6	1
Pct 7926	VBM	7926	1	795	390	49.06	238	142	10	0
Pct 7927	Election Day	7927	1	747	241	32.26	157	77	8	0
Pct 7927	VBM	7927	1	747	392	52.48	238	130	22	0
Pct 7928	Election Day	7928	1	931	284	30.50	191	82	12	0
Pct 7928	VBM	7928	1	931	489	52.52	323	149	17	0
Pct 7929	Election Day	7929	1	864	248	28.70	148	88	12	0
Pct 7929	VBM	7929	1	864	509	58.91	279	208	20	0
Pct 7931	Election Day	7931	1	738	219	29.67	127	76	16	0
Pct 7931	VBM	7931	1	738	408	55.28	229	168	11	0
Pct 7932	Election Day	7932	1	551	157	28.49	85	64	7	0
Pct 7932	VBM	7932	1	551	285	51.72	175	96	13	0
Pct 7933 MB	Election Day	7933	1	6	0	0.00	0	0	0	0
Pct 7933 MB	VBM	7933	1	6	4	66.67	2	1	1	0
Pct 7934	Election Day	7934	1	890	250	28.09	165	74	12	0
Pct 7934	VBM	7934	1	890	472	53.03	308	144	19	1
Pct 7935	Election Day	7935	1	970	305	31.44	186	95	24	0
Pct 7935	VBM	7935	1	970	519	53.51	319	186	16	0
Pct 7936	Election Day	7936	1	856	287	33.53	182	90	13	1
Pct 7936	VBM	7936	1	856	428	50.00	275	139	15	0
Pct 7937	Election Day	7937	1	886	267	30.14	178	79	10	0
Pct 7937	VBM	7937	1	886	434	48.98	258	164	12	0
Pct 7938	Election Day	7938	1	788	213	27.03	134	66	13	0
Pct 7938	VBM	7938	1	788	337	42.77	215	103	16	0
Pct 7939	Election Day	7939	1	688	253	36.77	165	76	11	1
Pct 7939	VBM	7939	1	688	326	47.38	197	107	21	0
Pct 7941	Election Day	7941	1	751	218	29.03	131	74	14	1
Pct 7941	VBM	7941	1	751	348	46.34	215	120	13	0
Pct 7942	Election Day	7942	1	914	257	28.12	162	89	7	0
Pct 7942	VBM	7942	1	914	412	45.08	231	160	21	0
Pct 7943	Election Day	7943	1	872	257	29.47	139	100	10	0
Pct 7943	VBM	7943	1	872	439	50.34	252	170	13	2
Pct 7944	Election Day	7944	1	801	243	30.34	153	83	7	0
Pct 7944	VBM	7944	1	801	381	47.57	214	149	15	1
